accel_id,trip_id,timestamp,elapsed_seconds,acc_x_m_s2,acc_y_m_s2,acc_z_m_s2,accel_mag_m_s2,speed_kmh,event_label
ACC_TRIP002_01155,TRIP222,2024-02-06T07:34:15Z,1155,0.12,-0.133,9.844,9.846,0.0,normal
ACC_TRIP002_01156,TRIP222,2024-02-06T07:34:16Z,1156,-0.161,-0.066,9.864,9.865,0.0,normal
ACC_TRIP002_01157,TRIP222,2024-02-06T07:34:17Z,1157,0.455,0.132,9.733,9.744,0.53,normal
ACC_TRIP002_01158,TRIP222,2024-02-06T07:34:18Z,1158,0.015,-0.704,9.595,9.621,0.03,normal
ACC_TRIP002_01159,TRIP222,2024-02-06T07:34:19Z,1159,-0.504,0.428,9.906,9.928,1.04,normal
ACC_TRIP002_01160,TRIP222,2024-02-06T07:34:20Z,1160,0.25,-0.26,9.996,10.003,0.84,normal
ACC_TRIP002_01161,TRIP222,2024-02-06T07:34:21Z,1161,-0.28,-0.41,9.787,9.8,0.0,normal
ACC_TRIP002_01162,TRIP222,2024-02-06T07:34:22Z,1162,0.367,-0.205,9.863,9.872,0.0,normal
ACC_TRIP002_01163,TRIP222,2024-02-06T07:34:23Z,1163,-0.084,0.229,9.871,9.874,0.0,normal
ACC_TRIP002_01164,TRIP222,2024-02-06T07:34:24Z,1164,0.32,-0.398,9.924,9.937,0.0,normal
ACC_TRIP002_01165,TRIP222,2024-02-06T07:34:25Z,1165,-0.078,0.266,9.697,9.701,0.0,normal
ACC_TRIP002_01166,TRIP222,2024-02-06T07:34:26Z,1166,0.134,-0.066,9.707,9.709,2.16,normal
ACC_TRIP002_01167,TRIP222,2024-02-06T07:34:27Z,1167,-0.044,-0.006,9.903,9.903,4.05,normal
ACC_TRIP002_01168,TRIP222,2024-02-06T07:34:28Z,1168,-0.006,0.526,9.951,9.964,3.34,normal
ACC_TRIP002_01169,TRIP222,2024-02-06T07:34:29Z,1169,-0.214,-0.374,9.846,9.855,1.54,normal
ACC_TRIP002_01170,TRIP222,2024-02-06T07:34:30Z,1170,0.184,-0.625,9.818,9.839,2.02,normal
ACC_TRIP002_01171,TRIP222,2024-02-06T07:34:31Z,1171,0.232,-0.181,9.867,9.872,0.65,normal
ACC_TRIP002_01172,TRIP222,2024-02-06T07:34:32Z,1172,-0.209,-0.232,9.715,9.72,1.88,normal
ACC_TRIP002_01173,TRIP222,2024-02-06T07:34:33Z,1173,0.079,-0.552,9.696,9.712,1.54,normal
ACC_TRIP002_01174,TRIP222,2024-02-06T07:34:34Z,1174,0.07,0.35,9.699,9.705,2.35,normal
ACC_TRIP002_01175,TRIP222,2024-02-06T07:34:35Z,1175,-0.149,-0.028,9.871,9.872,2.91,normal
ACC_TRIP002_01176,TRIP222,2024-02-06T07:34:36Z,1176,-0.222,0.148,9.653,9.656,2.09,normal
ACC_TRIP002_01177,TRIP222,2024-02-06T07:34:37Z,1177,0.351,-0.275,9.747,9.758,1.41,normal
ACC_TRIP002_01178,TRIP222,2024-02-06T07:34:38Z,1178,-0.102,0.308,9.586,9.592,2.18,normal
ACC_TRIP002_01179,TRIP222,2024-02-06T07:34:39Z,1179,0.178,-0.247,9.838,9.843,2.41,normal
ACC_TRIP002_01180,TRIP222,2024-02-06T07:34:40Z,1180,0.039,-0.001,9.873,9.873,1.4,normal
ACC_TRIP002_01181,TRIP222,2024-02-06T07:34:41Z,1181,-0.166,-0.249,9.789,9.794,1.5,normal
ACC_TRIP002_01182,TRIP222,2024-02-06T07:34:42Z,1182,0.263,0.367,9.762,9.772,1.42,normal
ACC_TRIP002_01183,TRIP222,2024-02-06T07:34:43Z,1183,0.164,-0.256,9.831,9.835,0.0,normal
ACC_TRIP002_01184,TRIP222,2024-02-06T07:34:44Z,1184,0.007,-0.307,9.706,9.711,1.16,normal
ACC_TRIP002_01185,TRIP222,2024-02-06T07:34:45Z,1185,-0.447,-0.327,9.725,9.741,1.33,normal
ACC_TRIP002_01186,TRIP222,2024-02-06T07:34:46Z,1186,-0.176,-0.355,9.568,9.577,2.08,normal
ACC_TRIP002_01187,TRIP222,2024-02-06T07:34:47Z,1187,0.636,-0.485,9.696,9.729,2.47,normal
ACC_TRIP002_01188,TRIP222,2024-02-06T07:34:48Z,1188,0.07,0.22,9.955,9.957,3.35,normal
ACC_TRIP002_01189,TRIP222,2024-02-06T07:34:49Z,1189,-0.182,0.258,9.693,9.699,3.05,normal
ACC_TRIP002_01190,TRIP222,2024-02-06T07:34:50Z,1190,0.441,-0.447,9.841,9.861,2.76,normal
ACC_TRIP002_01191,TRIP222,2024-02-06T07:34:51Z,1191,0.228,0.187,9.809,9.813,0.0,normal
ACC_TRIP002_01192,TRIP222,2024-02-06T07:34:52Z,1192,0.096,-0.272,10.017,10.021,0.0,normal
ACC_TRIP002_01193,TRIP222,2024-02-06T07:34:53Z,1193,0.18,-0.365,9.92,9.928,1.04,normal
ACC_TRIP002_01194,TRIP222,2024-02-06T07:34:54Z,1194,-0.136,0.167,9.91,9.913,0.8,normal
ACC_TRIP002_01195,TRIP222,2024-02-06T07:34:55Z,1195,0.58,-0.437,9.625,9.652,0.51,normal
ACC_TRIP002_01196,TRIP222,2024-02-06T07:34:56Z,1196,-0.397,0.194,9.799,9.809,1.74,normal
ACC_TRIP002_01197,TRIP222,2024-02-06T07:34:57Z,1197,0.353,-0.227,9.674,9.684,0.0,normal
ACC_TRIP002_01198,TRIP222,2024-02-06T07:34:58Z,1198,-0.272,0.328,9.826,9.835,1.33,normal
ACC_TRIP002_01199,TRIP222,2024-02-06T07:34:59Z,1199,0.104,0.22,9.689,9.692,1.64,normal
ACC_TRIP002_01200,TRIP222,2024-02-06T07:35:00Z,1200,0.32,-0.188,9.837,9.844,0.5,normal
ACC_TRIP002_01201,TRIP222,2024-02-06T07:35:01Z,1201,0.289,0.433,9.868,9.882,1.46,normal
ACC_TRIP002_01202,TRIP222,2024-02-06T07:35:02Z,1202,0.224,-0.135,9.879,9.882,0.0,normal
ACC_TRIP002_01203,TRIP222,2024-02-06T07:35:03Z,1203,0.116,-0.202,9.959,9.961,0.0,normal
ACC_TRIP002_01204,TRIP222,2024-02-06T07:35:04Z,1204,0.123,0.449,9.797,9.808,0.0,normal
ACC_TRIP002_01205,TRIP222,2024-02-06T07:35:05Z,1205,-0.217,0.326,9.867,9.875,0.0,normal
ACC_TRIP002_01206,TRIP222,2024-02-06T07:35:06Z,1206,0.101,0.263,9.913,9.917,0.0,normal
ACC_TRIP002_01207,TRIP222,2024-02-06T07:35:07Z,1207,0.031,-0.4,9.754,9.763,0.0,normal
ACC_TRIP002_01208,TRIP222,2024-02-06T07:35:08Z,1208,0.332,0.222,9.881,9.889,0.28,normal
ACC_TRIP002_01209,TRIP222,2024-02-06T07:35:09Z,1209,-0.202,0.417,9.821,9.832,0.55,normal
ACC_TRIP002_01210,TRIP222,2024-02-06T07:35:10Z,1210,0.362,0.049,10.033,10.04,2.06,normal
ACC_TRIP002_01211,TRIP222,2024-02-06T07:35:11Z,1211,-0.206,-0.298,9.976,9.983,2.3,normal
ACC_TRIP002_01212,TRIP222,2024-02-06T07:35:12Z,1212,0.471,-0.513,9.907,9.931,4.22,normal
ACC_TRIP002_01213,TRIP222,2024-02-06T07:35:13Z,1213,0.439,-0.067,9.827,9.837,3.51,normal
ACC_TRIP002_01214,TRIP222,2024-02-06T07:35:14Z,1214,0.201,0.443,9.902,9.914,2.68,normal
ACC_TRIP002_01215,TRIP222,2024-02-06T07:35:15Z,1215,0.231,-0.152,9.729,9.733,0.92,normal
ACC_TRIP002_01216,TRIP222,2024-02-06T07:35:16Z,1216,-0.03,-0.195,9.789,9.791,3.1,normal
ACC_TRIP002_01217,TRIP222,2024-02-06T07:35:17Z,1217,-0.178,0.096,9.594,9.596,3.12,normal
ACC_TRIP002_01218,TRIP222,2024-02-06T07:35:18Z,1218,-0.077,-0.256,9.917,9.921,3.66,normal
ACC_TRIP002_01219,TRIP222,2024-02-06T07:35:19Z,1219,0.214,-0.517,9.865,9.881,3.62,normal
ACC_TRIP002_01220,TRIP222,2024-02-06T07:35:20Z,1220,0.275,-0.366,9.709,9.72,1.77,normal
ACC_TRIP002_01221,TRIP222,2024-02-06T07:35:21Z,1221,0.533,0.002,9.771,9.785,1.6,normal
ACC_TRIP002_01222,TRIP222,2024-02-06T07:35:22Z,1222,-0.327,0.425,9.91,9.924,4.28,normal
ACC_TRIP002_01223,TRIP222,2024-02-06T07:35:23Z,1223,0.113,0.257,9.689,9.693,5.57,normal
ACC_TRIP002_01224,TRIP222,2024-02-06T07:35:24Z,1224,0.039,0.035,9.86,9.86,4.97,normal
ACC_TRIP002_01225,TRIP222,2024-02-06T07:35:25Z,1225,0.353,0.292,9.879,9.889,7.3,normal
ACC_TRIP002_01226,TRIP222,2024-02-06T07:35:26Z,1226,-0.138,-0.102,9.867,9.869,8.88,normal
ACC_TRIP002_01227,TRIP222,2024-02-06T07:35:27Z,1227,-0.146,-0.034,9.942,9.943,9.68,normal
ACC_TRIP002_01228,TRIP222,2024-02-06T07:35:28Z,1228,0.306,-0.061,9.911,9.916,10.6,normal
ACC_TRIP002_01229,TRIP222,2024-02-06T07:35:29Z,1229,-0.444,0.243,9.883,9.896,11.56,normal
ACC_TRIP002_01230,TRIP222,2024-02-06T07:35:30Z,1230,-0.267,-0.351,9.882,9.892,11.44,normal
ACC_TRIP002_01231,TRIP222,2024-02-06T07:35:31Z,1231,0.295,-0.227,9.581,9.588,13.6,normal
ACC_TRIP002_01232,TRIP222,2024-02-06T07:35:32Z,1232,-0.042,0.497,9.797,9.809,12.57,normal
ACC_TRIP002_01233,TRIP222,2024-02-06T07:35:33Z,1233,-0.254,-0.045,9.723,9.727,13.92,normal
ACC_TRIP002_01234,TRIP222,2024-02-06T07:35:34Z,1234,-0.118,0.597,9.941,9.96,11.43,normal
ACC_TRIP002_01235,TRIP222,2024-02-06T07:35:35Z,1235,0.184,0.513,9.863,9.878,9.87,normal
ACC_TRIP002_01236,TRIP222,2024-02-06T07:35:36Z,1236,-0.276,0.304,9.882,9.891,11.2,normal
ACC_TRIP002_01237,TRIP222,2024-02-06T07:35:37Z,1237,0.423,0.012,9.73,9.739,9.11,normal
ACC_TRIP002_01238,TRIP222,2024-02-06T07:35:38Z,1238,-0.402,-0.232,9.957,9.968,9.01,normal
ACC_TRIP002_01239,TRIP222,2024-02-06T07:35:39Z,1239,0.338,-0.011,9.675,9.681,7.91,normal
ACC_TRIP002_01240,TRIP222,2024-02-06T07:35:40Z,1240,0.129,0.361,9.825,9.833,9.44,normal
ACC_TRIP002_01241,TRIP222,2024-02-06T07:35:41Z,1241,0.253,0.087,9.898,9.902,9.77,normal
ACC_TRIP002_01242,TRIP222,2024-02-06T07:35:42Z,1242,-0.442,0.121,9.794,9.804,10.66,normal
ACC_TRIP002_01243,TRIP222,2024-02-06T07:35:43Z,1243,0.26,0.342,9.796,9.806,8.51,normal
ACC_TRIP002_01244,TRIP222,2024-02-06T07:35:44Z,1244,0.465,0.179,9.785,9.797,9.17,normal
ACC_TRIP002_01245,TRIP222,2024-02-06T07:35:45Z,1245,0.33,0.293,9.682,9.692,10.22,normal
ACC_TRIP002_01246,TRIP222,2024-02-06T07:35:46Z,1246,0.306,0.076,9.71,9.715,13.54,normal
ACC_TRIP002_01247,TRIP222,2024-02-06T07:35:47Z,1247,-0.387,0.089,9.808,9.816,9.83,normal
ACC_TRIP002_01248,TRIP222,2024-02-06T07:35:48Z,1248,0.213,-0.161,9.857,9.86,12.18,normal
ACC_TRIP002_01249,TRIP222,2024-02-06T07:35:49Z,1249,0.405,-0.19,9.796,9.807,12.54,normal
ACC_TRIP002_01250,TRIP222,2024-02-06T07:35:50Z,1250,-0.213,0.241,9.763,9.768,14.15,normal
ACC_TRIP002_01251,TRIP222,2024-02-06T07:35:51Z,1251,-0.105,0.085,9.63,9.631,14.36,normal
ACC_TRIP002_01252,TRIP222,2024-02-06T07:35:52Z,1252,-0.136,0.02,9.916,9.917,12.53,normal
ACC_TRIP002_01253,TRIP222,2024-02-06T07:35:53Z,1253,0.07,0.156,9.89,9.891,13.39,normal
ACC_TRIP002_01254,TRIP222,2024-02-06T07:35:54Z,1254,-0.097,-0.181,9.668,9.671,13.72,normal
ACC_TRIP002_01255,TRIP222,2024-02-06T07:35:55Z,1255,-0.299,-0.522,9.761,9.78,14.34,normal
ACC_TRIP002_01256,TRIP222,2024-02-06T07:35:56Z,1256,-0.085,0.234,9.927,9.93,14.11,normal
ACC_TRIP002_01257,TRIP222,2024-02-06T07:35:57Z,1257,-0.102,0.168,9.886,9.888,15.06,normal
ACC_TRIP002_01258,TRIP222,2024-02-06T07:35:58Z,1258,0.224,0.384,9.982,9.992,14.93,normal
ACC_TRIP002_01259,TRIP222,2024-02-06T07:35:59Z,1259,-0.142,0.389,9.956,9.965,16.24,normal
ACC_TRIP002_01260,TRIP222,2024-02-06T07:36:00Z,1260,0.352,-0.251,9.796,9.805,17.18,normal
ACC_TRIP002_01261,TRIP222,2024-02-06T07:36:01Z,1261,-0.075,-0.092,9.754,9.755,17.51,normal
ACC_TRIP002_01262,TRIP222,2024-02-06T07:36:02Z,1262,0.35,-0.277,9.818,9.828,19.17,normal
ACC_TRIP002_01263,TRIP222,2024-02-06T07:36:03Z,1263,-0.084,0.108,9.741,9.742,18.26,normal
ACC_TRIP002_01264,TRIP222,2024-02-06T07:36:04Z,1264,0.498,0.236,9.776,9.792,17.61,normal
ACC_TRIP002_01265,TRIP222,2024-02-06T07:36:05Z,1265,0.365,0.001,9.856,9.863,19.75,normal
ACC_TRIP002_01266,TRIP222,2024-02-06T07:36:06Z,1266,0.585,-0.094,9.756,9.774,19.49,normal
ACC_TRIP002_01267,TRIP222,2024-02-06T07:36:07Z,1267,0.171,-0.247,9.821,9.826,18.9,normal
ACC_TRIP002_01268,TRIP222,2024-02-06T07:36:08Z,1268,-0.203,0.048,9.744,9.747,18.43,normal
ACC_TRIP002_01269,TRIP222,2024-02-06T07:36:09Z,1269,0.299,-0.16,9.686,9.692,18.08,normal
ACC_TRIP002_01270,TRIP222,2024-02-06T07:36:10Z,1270,0.066,0.095,9.79,9.79,18.07,normal
ACC_TRIP002_01271,TRIP222,2024-02-06T07:36:11Z,1271,-0.135,0.226,9.726,9.73,17.86,normal
ACC_TRIP002_01272,TRIP222,2024-02-06T07:36:12Z,1272,-0.133,0.163,9.788,9.79,17.84,normal
ACC_TRIP002_01273,TRIP222,2024-02-06T07:36:13Z,1273,0.562,0.168,9.756,9.774,19.14,normal
ACC_TRIP002_01274,TRIP222,2024-02-06T07:36:14Z,1274,0.058,0.119,9.867,9.868,19.13,normal
ACC_TRIP002_01275,TRIP222,2024-02-06T07:36:15Z,1275,0.245,-0.252,9.769,9.775,18.88,normal
ACC_TRIP002_01276,TRIP222,2024-02-06T07:36:16Z,1276,-0.238,0.676,9.7,9.726,19.8,normal
ACC_TRIP002_01277,TRIP222,2024-02-06T07:36:17Z,1277,0.155,0.354,9.998,10.005,19.81,normal
ACC_TRIP002_01278,TRIP222,2024-02-06T07:36:18Z,1278,-0.386,0.443,9.791,9.809,18.53,normal
ACC_TRIP002_01279,TRIP222,2024-02-06T07:36:19Z,1279,-0.126,-0.394,9.995,10.003,18.21,normal
ACC_TRIP002_01280,TRIP222,2024-02-06T07:36:20Z,1280,0.552,0.111,9.795,9.812,16.95,normal
ACC_TRIP002_01281,TRIP222,2024-02-06T07:36:21Z,1281,-0.151,0.157,9.983,9.985,15.53,normal
ACC_TRIP002_01282,TRIP222,2024-02-06T07:36:22Z,1282,0.028,0.54,9.923,9.938,15.29,normal
ACC_TRIP002_01283,TRIP222,2024-02-06T07:36:23Z,1283,0.026,0.181,9.825,9.827,17.36,normal
ACC_TRIP002_01284,TRIP222,2024-02-06T07:36:24Z,1284,-0.439,0.422,9.84,9.859,17.53,normal
ACC_TRIP002_01285,TRIP222,2024-02-06T07:36:25Z,1285,-0.733,0.099,10.007,10.034,16.59,normal
ACC_TRIP002_01286,TRIP222,2024-02-06T07:36:26Z,1286,0.025,0.219,9.89,9.892,19.89,normal
ACC_TRIP002_01287,TRIP222,2024-02-06T07:36:27Z,1287,-0.275,-0.206,9.657,9.663,19.36,normal
ACC_TRIP002_01288,TRIP222,2024-02-06T07:36:28Z,1288,0.506,0.376,9.933,9.953,21.24,normal
ACC_TRIP002_01289,TRIP222,2024-02-06T07:36:29Z,1289,-0.277,0.216,9.697,9.703,20.53,normal
ACC_TRIP002_01290,TRIP222,2024-02-06T07:36:30Z,1290,-0.281,-0.254,9.814,9.821,21.0,normal
ACC_TRIP002_01291,TRIP222,2024-02-06T07:36:31Z,1291,0.296,-0.175,9.73,9.736,22.09,normal
ACC_TRIP002_01292,TRIP222,2024-02-06T07:36:32Z,1292,-0.21,0.069,9.906,9.909,23.57,normal
ACC_TRIP002_01293,TRIP222,2024-02-06T07:36:33Z,1293,0.028,0.402,9.747,9.755,21.94,normal
ACC_TRIP002_01294,TRIP222,2024-02-06T07:36:34Z,1294,0.01,-0.005,9.82,9.82,20.56,normal
ACC_TRIP002_01295,TRIP222,2024-02-06T07:36:35Z,1295,0.178,0.16,9.915,9.918,20.15,normal
ACC_TRIP002_01296,TRIP222,2024-02-06T07:36:36Z,1296,-0.217,0.254,9.83,9.835,18.36,normal
ACC_TRIP002_01297,TRIP222,2024-02-06T07:36:37Z,1297,0.173,-0.043,9.832,9.834,20.78,normal
ACC_TRIP002_01298,TRIP222,2024-02-06T07:36:38Z,1298,-0.076,-0.011,10.009,10.009,22.35,normal
ACC_TRIP002_01299,TRIP222,2024-02-06T07:36:39Z,1299,-0.049,-0.622,9.728,9.748,25.36,normal
ACC_TRIP002_01300,TRIP222,2024-02-06T07:36:40Z,1300,-0.033,-0.016,9.901,9.901,25.15,normal
ACC_TRIP002_01301,TRIP222,2024-02-06T07:36:41Z,1301,0.264,0.017,9.932,9.935,26.55,normal
ACC_TRIP002_01302,TRIP222,2024-02-06T07:36:42Z,1302,-0.005,0.06,9.783,9.784,30.73,normal
ACC_TRIP002_01303,TRIP222,2024-02-06T07:36:43Z,1303,0.451,0.576,9.82,9.847,32.75,normal
ACC_TRIP002_01304,TRIP222,2024-02-06T07:36:44Z,1304,0.606,0.511,9.689,9.722,34.31,normal
ACC_TRIP002_01305,TRIP222,2024-02-06T07:36:45Z,1305,-0.2,0.219,9.874,9.878,35.22,normal
ACC_TRIP002_01306,TRIP222,2024-02-06T07:36:46Z,1306,0.27,-0.008,9.841,9.845,36.5,normal
ACC_TRIP002_01307,TRIP222,2024-02-06T07:36:47Z,1307,0.351,0.239,9.968,9.977,36.2,normal
ACC_TRIP002_01308,TRIP222,2024-02-06T07:36:48Z,1308,-0.156,-0.138,9.884,9.886,38.4,normal
ACC_TRIP002_01309,TRIP222,2024-02-06T07:36:49Z,1309,0.119,0.092,9.824,9.825,38.22,normal
ACC_TRIP002_01310,TRIP222,2024-02-06T07:36:50Z,1310,-0.071,0.071,9.643,9.643,37.01,normal
ACC_TRIP002_01311,TRIP222,2024-02-06T07:36:51Z,1311,-0.042,-0.607,9.816,9.835,37.55,normal
ACC_TRIP002_01312,TRIP222,2024-02-06T07:36:52Z,1312,0.082,0.096,9.75,9.751,38.44,normal
ACC_TRIP002_01313,TRIP222,2024-02-06T07:36:53Z,1313,0.075,0.305,9.82,9.825,38.57,normal
ACC_TRIP002_01314,TRIP222,2024-02-06T07:36:54Z,1314,0.214,-0.337,9.909,9.917,35.2,normal
ACC_TRIP002_01315,TRIP222,2024-02-06T07:36:55Z,1315,-0.092,0.363,9.847,9.854,33.25,normal
ACC_TRIP002_01316,TRIP222,2024-02-06T07:36:56Z,1316,-0.248,-0.032,9.844,9.847,33.97,normal
ACC_TRIP002_01317,TRIP222,2024-02-06T07:36:57Z,1317,-0.241,0.049,9.739,9.742,32.1,normal
ACC_TRIP002_01318,TRIP222,2024-02-06T07:36:58Z,1318,0.178,0.301,9.806,9.812,34.2,normal
ACC_TRIP002_01319,TRIP222,2024-02-06T07:36:59Z,1319,-0.364,0.211,9.851,9.86,34.94,normal
ACC_TRIP002_01320,TRIP222,2024-02-06T07:37:00Z,1320,0.187,-0.197,9.911,9.915,32.29,normal
ACC_TRIP002_01321,TRIP222,2024-02-06T07:37:01Z,1321,0.666,0.004,9.82,9.843,30.74,normal
ACC_TRIP002_01322,TRIP222,2024-02-06T07:37:02Z,1322,0.331,-0.366,9.84,9.853,31.59,normal
ACC_TRIP002_01323,TRIP222,2024-02-06T07:37:03Z,1323,0.136,-0.163,9.786,9.788,32.35,normal
ACC_TRIP002_01324,TRIP222,2024-02-06T07:37:04Z,1324,-0.579,0.126,9.793,9.81,32.55,normal
ACC_TRIP002_01325,TRIP222,2024-02-06T07:37:05Z,1325,0.32,0.382,10.005,10.018,33.84,normal
ACC_TRIP002_01326,TRIP222,2024-02-06T07:37:06Z,1326,0.221,0.283,9.726,9.733,31.77,normal
ACC_TRIP002_01327,TRIP222,2024-02-06T07:37:07Z,1327,0.141,0.174,9.887,9.89,30.3,normal
ACC_TRIP002_01328,TRIP222,2024-02-06T07:37:08Z,1328,0.607,1.082,9.955,10.032,27.4,normal
ACC_TRIP002_01329,TRIP222,2024-02-06T07:37:09Z,1329,-0.236,0.019,9.838,9.841,27.84,normal
ACC_TRIP002_01330,TRIP222,2024-02-06T07:37:10Z,1330,0.046,-0.164,9.889,9.89,27.21,normal
ACC_TRIP002_01331,TRIP222,2024-02-06T07:37:11Z,1331,0.138,-0.204,9.649,9.652,26.26,normal
ACC_TRIP002_01332,TRIP222,2024-02-06T07:37:12Z,1332,-0.215,-0.174,9.979,9.983,25.1,normal
ACC_TRIP002_01333,TRIP222,2024-02-06T07:37:13Z,1333,-0.107,0.062,9.687,9.688,24.36,normal
ACC_TRIP002_01334,TRIP222,2024-02-06T07:37:14Z,1334,-0.086,0.488,9.787,9.8,23.4,normal
ACC_TRIP002_01335,TRIP222,2024-02-06T07:37:15Z,1335,-0.599,-0.329,9.814,9.838,22.29,normal
ACC_TRIP002_01336,TRIP222,2024-02-06T07:37:16Z,1336,-0.476,-0.249,9.651,9.666,23.34,normal
ACC_TRIP002_01337,TRIP222,2024-02-06T07:37:17Z,1337,0.421,0.082,9.818,9.827,24.16,normal
ACC_TRIP002_01338,TRIP222,2024-02-06T07:37:18Z,1338,0.285,-0.568,9.965,9.985,26.78,normal
ACC_TRIP002_01339,TRIP222,2024-02-06T07:37:19Z,1339,0.203,0.206,9.931,9.935,23.68,normal
ACC_TRIP002_01340,TRIP222,2024-02-06T07:37:20Z,1340,0.211,-0.186,9.717,9.721,22.46,normal
ACC_TRIP002_01341,TRIP222,2024-02-06T07:37:21Z,1341,-0.145,0.245,9.697,9.701,19.07,normal
ACC_TRIP002_01342,TRIP222,2024-02-06T07:37:22Z,1342,-0.453,0.704,9.882,9.918,19.32,normal
ACC_TRIP002_01343,TRIP222,2024-02-06T07:37:23Z,1343,0.391,-0.336,9.785,9.799,20.14,normal
ACC_TRIP002_01344,TRIP222,2024-02-06T07:37:24Z,1344,0.131,0.058,9.92,9.921,22.67,normal
ACC_TRIP002_01345,TRIP222,2024-02-06T07:37:25Z,1345,0.667,0.136,9.947,9.97,23.02,normal
ACC_TRIP002_01346,TRIP222,2024-02-06T07:37:26Z,1346,-0.19,0.327,9.714,9.721,23.73,normal
ACC_TRIP002_01347,TRIP222,2024-02-06T07:37:27Z,1347,-0.536,-0.472,9.83,9.856,26.15,normal
ACC_TRIP002_01348,TRIP222,2024-02-06T07:37:28Z,1348,-0.307,0.017,9.962,9.967,26.57,normal
ACC_TRIP002_01349,TRIP222,2024-02-06T07:37:29Z,1349,0.238,0.226,9.748,9.753,24.45,normal
ACC_TRIP002_01350,TRIP222,2024-02-06T07:37:30Z,1350,-0.109,-0.502,9.733,9.747,24.37,normal
ACC_TRIP002_01351,TRIP222,2024-02-06T07:37:31Z,1351,0.135,0.154,9.876,9.878,25.27,normal
ACC_TRIP002_01352,TRIP222,2024-02-06T07:37:32Z,1352,0.223,-0.214,9.807,9.812,24.41,normal
ACC_TRIP002_01353,TRIP222,2024-02-06T07:37:33Z,1353,0.374,0.462,9.889,9.906,22.75,normal
ACC_TRIP002_01354,TRIP222,2024-02-06T07:37:34Z,1354,-0.059,-0.101,9.697,9.698,24.5,normal
ACC_TRIP002_01355,TRIP222,2024-02-06T07:37:35Z,1355,-0.008,-0.543,9.905,9.92,25.59,normal
ACC_TRIP002_01356,TRIP222,2024-02-06T07:37:36Z,1356,0.289,-0.312,9.878,9.887,24.43,normal
ACC_TRIP002_01357,TRIP222,2024-02-06T07:37:37Z,1357,0.202,0.156,9.755,9.758,23.3,normal
ACC_TRIP002_01358,TRIP222,2024-02-06T07:37:38Z,1358,-0.49,-0.206,9.823,9.838,25.38,normal
ACC_TRIP002_01359,TRIP222,2024-02-06T07:37:39Z,1359,0.17,-0.216,9.862,9.866,26.01,normal
ACC_TRIP002_01360,TRIP222,2024-02-06T07:37:40Z,1360,0.143,0.237,9.722,9.726,25.15,normal
ACC_TRIP002_01361,TRIP222,2024-02-06T07:37:41Z,1361,0.034,0.141,9.917,9.918,23.93,normal
ACC_TRIP002_01362,TRIP222,2024-02-06T07:37:42Z,1362,-0.152,0.234,9.728,9.732,22.46,normal
ACC_TRIP002_01363,TRIP222,2024-02-06T07:37:43Z,1363,-0.252,0.081,9.935,9.938,23.2,normal
ACC_TRIP002_01364,TRIP222,2024-02-06T07:37:44Z,1364,0.179,-0.061,9.732,9.734,22.51,normal
ACC_TRIP002_01365,TRIP222,2024-02-06T07:37:45Z,1365,0.039,-0.061,9.723,9.723,21.76,normal
ACC_TRIP002_01366,TRIP222,2024-02-06T07:37:46Z,1366,-0.066,-0.048,9.917,9.918,22.79,normal
ACC_TRIP002_01367,TRIP222,2024-02-06T07:37:47Z,1367,0.176,-0.088,9.764,9.766,25.32,normal
ACC_TRIP002_01368,TRIP222,2024-02-06T07:37:48Z,1368,0.212,0.139,9.998,10.001,25.25,normal
ACC_TRIP002_01369,TRIP222,2024-02-06T07:37:49Z,1369,0.022,-0.112,9.751,9.751,25.34,normal
ACC_TRIP002_01370,TRIP222,2024-02-06T07:37:50Z,1370,-0.118,0.288,9.944,9.949,24.06,normal
ACC_TRIP002_01371,TRIP222,2024-02-06T07:37:51Z,1371,-0.169,-0.41,10.003,10.013,26.23,normal
ACC_TRIP002_01372,TRIP222,2024-02-06T07:37:52Z,1372,-0.216,-0.599,9.617,9.638,26.42,normal
ACC_TRIP002_01373,TRIP222,2024-02-06T07:37:53Z,1373,-0.393,-0.21,9.884,9.894,22.27,normal
ACC_TRIP002_01374,TRIP222,2024-02-06T07:37:54Z,1374,0.031,0.69,9.854,9.878,23.29,normal
ACC_TRIP002_01375,TRIP222,2024-02-06T07:37:55Z,1375,0.232,-0.493,9.939,9.954,23.85,normal
ACC_TRIP002_01376,TRIP222,2024-02-06T07:37:56Z,1376,-0.049,0.24,9.819,9.822,23.35,normal
ACC_TRIP002_01377,TRIP222,2024-02-06T07:37:57Z,1377,0.233,-0.227,9.784,9.789,23.84,normal
ACC_TRIP002_01378,TRIP222,2024-02-06T07:37:58Z,1378,-0.094,-0.398,9.774,9.783,26.52,normal
ACC_TRIP002_01379,TRIP222,2024-02-06T07:37:59Z,1379,0.424,-0.139,9.695,9.706,28.15,normal
